,euclidean_distance,hdf5_idx
10102,350.73,2806
10103,350.71,10693
10104,350.7,14704
10105,350.7,18116
10106,350.69,3793
10107,350.69,4931
10108,350.69,7625
10109,350.68,9440
10110,350.67,15264
10111,350.66,14978
10112,350.65,3124
10113,350.65,3826
10114,350.65,10591
10115,350.65,14582
10116,350.64,18246
10117,350.64,18685
10118,350.63,11769
10119,350.61,298
10120,350.61,7663
10121,350.6,2226
10122,350.6,5568
10123,350.6,5969
10124,350.6,17285
10125,350.59,5031
10126,350.58,6124
10127,350.57,9110
10128,350.57,11005
10129,350.56,4477
10130,350.56,7026
10131,350.56,13514
10132,350.55,2404
10133,350.55,11567
10134,350.55,13498
10135,350.55,13974
10136,350.54,253
10137,350.54,4522
10138,350.54,12631
10139,350.54,16952
10140,350.53,425
10141,350.53,8521
10142,350.51,2683
10143,350.51,4871
10144,350.51,6077
10145,350.51,6237
10146,350.51,13942
10147,350.51,14127
10148,350.51,15017
10149,350.51,18705
10150,350.5,5207
10151,350.5,10574
10152,350.5,11614
10153,350.5,13079
10154,350.49,1588
10155,350.49,1950
10156,350.48,2568
10157,350.48,6310
10158,350.48,8628
10159,350.47,6674
10160,350.47,8349
10161,350.47,16448
10162,350.46,2222
10163,350.46,4138
10164,350.46,15144
10165,350.45,480
10166,350.45,5977
10167,350.45,7171
10168,350.45,18945
10169,350.44,6640
10170,350.44,15730
10171,350.44,17666
10172,350.43,3047
10173,350.43,4975
10174,350.43,10122
10175,350.43,16175
10176,350.43,18298
10177,350.42,1033
10178,350.42,2770
10179,350.42,6130
10180,350.42,11127
10181,350.4,7528
10182,350.4,11668
10183,350.39,452
10184,350.39,7571
10185,350.39,16099
10186,350.38,224
10187,350.37,9703
10188,350.37,16971
10189,350.37,17131
10190,350.37,18500
10191,350.36,3037
10192,350.36,16590
10193,350.36,17630
10194,350.35,18780
10195,350.34,8575
10196,350.34,13127
10197,350.34,17684
10198,350.33,4004
10199,350.32,2698
10200,350.32,15382
10201,350.31,3003
10202,350.31,4367
10203,350.3,7020
10204,350.3,8382
10205,350.3,18094
10206,350.29,8668
10207,350.29,17864
10208,350.28,1367
10209,350.27,5942
10210,350.27,7872
10211,350.27,16068
10212,350.26,207
10213,350.26,13271
10214,350.26,13348
10215,350.24,4387
10216,350.23,6470
10217,350.23,13277
10218,350.22,16749
10219,350.21,9832
10220,350.21,15851
10221,350.19,1105
10222,350.19,2201
10223,350.19,13567
10224,350.19,16205
10225,350.18,1495
10226,350.18,9279
10227,350.18,12391
10228,350.17,528
10229,350.17,8361
10230,350.17,11008
10231,350.15,8188
10232,350.14,7076
10233,350.14,11926
10234,350.13,6117
10235,350.13,10001
10236,350.13,13576
10237,350.12,5996
10238,350.12,13506
10239,350.12,18776
10240,350.11,12467
10241,350.1,3077
10242,350.1,15461
10243,350.1,18689
10244,350.09,5345
10245,350.09,13597
10246,350.08,609
10247,350.08,17944
10248,350.07,20
10249,350.04,4211
10250,350.04,13565
10251,350.04,15695
10252,350.03,504
10253,350.03,8172
10254,350.03,8421
10255,350.02,14894
10256,350.01,12851
10257,350.0,3861
10258,349.99,4616
10259,349.99,5554
10260,349.99,7903
10261,349.98,7886
10262,349.98,10072
10263,349.98,12407
10264,349.97,7868
10265,349.97,14455
10266,349.96,14711
10267,349.95,4537
10268,349.94,10151
10269,349.94,17536
10270,349.93,4022
10271,349.93,10519
10272,349.93,13776
10273,349.93,14252
10274,349.93,14502
10275,349.92,14517
10276,349.92,17085
10277,349.91,88
10278,349.91,15434
10279,349.9,10607
10280,349.9,11801
10281,349.89,13516
10282,349.89,18473
10283,349.88,5136
10284,349.88,8063
10285,349.87,12535
10286,349.87,12881
10287,349.86,7291
10288,349.85,7521
10289,349.85,16291
10290,349.84,1776
10291,349.84,8352
10292,349.83,18324
10293,349.82,5155
10294,349.82,11161
10295,349.81,12104
10296,349.8,131
10297,349.8,2294
10298,349.8,11659
10299,349.79,2982
10300,349.79,10439
10301,349.79,13732
10302,349.78,3721
10303,349.78,9057
10304,349.78,11571
10305,349.78,12137
10306,349.78,15029
10307,349.77,196
10308,349.77,613
10309,349.77,6864
10310,349.77,10060
10311,349.77,16643
10312,349.75,4238
10313,349.75,17304
10314,349.74,5537
10315,349.74,14631
10316,349.73,219
10317,349.73,3135
10318,349.73,7836
10319,349.73,16761
10320,349.73,17592
10321,349.72,12667
10322,349.71,8198
10323,349.71,11129
10324,349.71,12541
10325,349.71,13264
10326,349.7,7308
10327,349.7,14117
10328,349.69,4748
10329,349.68,4550
10330,349.67,12278
10331,349.65,918
10332,349.65,5100
10333,349.65,7927
10334,349.65,14831
10335,349.63,8423
10336,349.62,6144
10337,349.62,6790
10338,349.62,8885
10339,349.62,15228
10340,349.61,13573
10341,349.6,2399
10342,349.59,15470
10343,349.58,1456
10344,349.58,10840
10345,349.58,12560
10346,349.58,14327
10347,349.57,4464
10348,349.55,4778
10349,349.55,5424
10350,349.55,18524
10351,349.54,946
10352,349.54,2792
10353,349.54,16438
10354,349.52,15539
10355,349.51,1380
10356,349.51,5917
10357,349.51,7759
10358,349.5,3308
10359,349.49,5131
10360,349.49,5507
10361,349.48,1559
10362,349.48,3664
10363,349.48,10092
10364,349.48,13451
10365,349.45,104
10366,349.45,16606
10367,349.44,2550
10368,349.43,5276
10369,349.43,16023
10370,349.43,18619
10371,349.42,5122
10372,349.42,17754
10373,349.42,17800
10374,349.41,1252
10375,349.41,4265
10376,349.41,9707
10377,349.4,5446
10378,349.4,8173
10379,349.4,8773
10380,349.4,15098
10381,349.39,14015
10382,349.39,17872
10383,349.38,442
10384,349.38,11620
10385,349.37,5144
10386,349.37,9140
10387,349.37,16370
10388,349.36,3786
10389,349.36,11749
10390,349.36,14815
10391,349.36,18434
10392,349.35,3414
10393,349.35,5920
10394,349.35,18362
10395,349.34,5061
10396,349.33,1118
10397,349.33,2986
10398,349.33,6380
10399,349.33,13195
10400,349.31,96
10401,349.31,6143
10402,349.31,11595
10403,349.31,13442
10404,349.3,421
10405,349.3,2132
10406,349.3,12896
10407,349.29,9726
10408,349.28,3236
10409,349.28,15560
10410,349.28,16647
10411,349.27,99
10412,349.27,7176
10413,349.27,12092
10414,349.26,9094
10415,349.26,18547
10416,349.25,680
10417,349.25,3307
10418,349.25,11020
10419,349.25,15410
10420,349.24,626
10421,349.24,8676
10422,349.24,12166
10423,349.23,6249
10424,349.23,7399
10425,349.23,12228
10426,349.22,522
10427,349.22,3680
10428,349.22,14681
10429,349.21,2074
10430,349.2,1825
10431,349.2,3060
10432,349.2,11500
10433,349.2,16509
10434,349.19,10565
10435,349.18,10317
10436,349.17,395
10437,349.17,1550
10438,349.17,3558
10439,349.17,14748
10440,349.16,863
10441,349.16,6444
10442,349.16,7052
10443,349.16,11076
10444,349.16,14293
10445,349.16,18250
10446,349.15,5217
10447,349.15,18305
10448,349.14,4724
10449,349.14,5793
10450,349.14,13513
10451,349.14,17689
10452,349.13,367
10453,349.13,5484
10454,349.13,6376
10455,349.11,3272
10456,349.11,15503
10457,349.1,7207
10458,349.1,7514
10459,349.1,9864
10460,349.1,14437
10461,349.09,8871
10462,349.06,1325
10463,349.06,1916
10464,349.06,11956
10465,349.04,9809
10466,349.04,17238
10467,349.02,4344
10468,349.02,9062
10469,349.02,14723
10470,349.0,1101
10471,348.97,2191
10472,348.97,6017
10473,348.97,17688
10474,348.96,2786
10475,348.96,5720
10476,348.96,5887
10477,348.96,7320
10478,348.96,10690
10479,348.95,8881
10480,348.95,9244
10481,348.95,13205
10482,348.94,2779
10483,348.94,3695
10484,348.94,14599
10485,348.94,15094
10486,348.94,18090
10487,348.93,11836
10488,348.93,15174
10489,348.92,14345
10490,348.92,16263
10491,348.91,6029
10492,348.91,6220
10493,348.91,6783
10494,348.91,14976
10495,348.91,16381
10496,348.9,15109
10497,348.9,15771
10498,348.89,10204
10499,348.89,13640
10500,348.88,335
10501,348.88,12517
10502,348.88,14903
10503,348.87,584
10504,348.87,14201
10505,348.86,6851
10506,348.85,10618
10507,348.85,18134
10508,348.83,3708
10509,348.83,4139
10510,348.83,6579
10511,348.83,6736
10512,348.83,11530
10513,348.82,8168
10514,348.81,14516
10515,348.81,14592
10516,348.8,3283
10517,348.8,11856
10518,348.8,18435
10519,348.78,18864
10520,348.77,6644
10521,348.77,10119
10522,348.77,17532
10523,348.77,17674
10524,348.76,18575
10525,348.75,17212
10526,348.74,14917
10527,348.73,18320
10528,348.73,18948
10529,348.72,3835
10530,348.72,4963
10531,348.72,8277
10532,348.72,14950
10533,348.71,5186
10534,348.71,10265
10535,348.7,797
10536,348.7,4395
10537,348.67,8242
10538,348.66,13504
10539,348.65,13584
10540,348.65,14142
10541,348.64,525
10542,348.64,10927
10543,348.63,1323
10544,348.63,5172
10545,348.63,8019
10546,348.62,6987
10547,348.62,7139
10548,348.62,18040
10549,348.61,5170
10550,348.61,15498
10551,348.6,3475
10552,348.6,16838
10553,348.59,5346
10554,348.59,14036
10555,348.58,7130
10556,348.57,775
10557,348.57,8437
10558,348.57,12274
10559,348.57,13651
10560,348.57,15798
10561,348.56,2721
10562,348.55,7934
10563,348.55,11625
10564,348.54,13790
10565,348.54,15255
10566,348.53,1010
10567,348.52,1250
10568,348.52,4449
10569,348.52,6487
10570,348.52,12755
10571,348.52,13486
10572,348.51,610
10573,348.51,13153
10574,348.51,17112
10575,348.51,18962
10576,348.5,8217
10577,348.5,12360
10578,348.5,14977
10579,348.5,15575
10580,348.5,15592
10581,348.49,6925
10582,348.48,3407
10583,348.47,6837
10584,348.47,14875
10585,348.46,10670
10586,348.46,16981
10587,348.45,7696
10588,348.45,8123
10589,348.45,17997
10590,348.44,5630
10591,348.44,7407
10592,348.44,9895
10593,348.44,16547
10594,348.43,1230
10595,348.43,5202
10596,348.42,481
10597,348.42,6264
10598,348.42,7833
10599,348.42,8590
10600,348.42,13412
10601,348.41,8046
10602,348.41,16447
10603,348.41,18071
10604,348.41,18568
10605,348.4,7877
10606,348.39,6100
10607,348.39,8366
10608,348.39,12627
10609,348.38,930
10610,348.38,5408
10611,348.37,8764
10612,348.37,9770
10613,348.37,15465
10614,348.35,11051
10615,348.34,15284
10616,348.34,18089
10617,348.33,4343
10618,348.32,10465
10619,348.32,13292
10620,348.32,17362
10621,348.32,18401
10622,348.31,6034
10623,348.31,17296
10624,348.3,5271
10625,348.3,16666
10626,348.29,12646
10627,348.29,17035
10628,348.28,6462
10629,348.28,11197
10630,348.28,14025
10631,348.27,18937
10632,348.26,6181
10633,348.26,14028
10634,348.26,17601
10635,348.25,1930
10636,348.25,12393
10637,348.24,1515
10638,348.24,4913
10639,348.23,8505
10640,348.22,1621
10641,348.22,18860
10642,348.21,6381
10643,348.19,6580
10644,348.19,18379
10645,348.18,2450
10646,348.17,8897
10647,348.17,10687
10648,348.16,1566
10649,348.16,1745
10650,348.15,9243
10651,348.13,15816
10652,348.11,231
10653,348.11,10941
10654,348.1,5614
10655,348.1,6338
10656,348.09,11223
10657,348.08,685
10658,348.08,2210
10659,348.08,17697
10660,348.07,11916
10661,348.06,7639
10662,348.05,10221
10663,348.05,11456
10664,348.05,17200
10665,348.05,18826
10666,348.04,1091
10667,348.04,10091
10668,348.03,10103
10669,348.03,16420
10670,348.02,2498
10671,348.02,3378
10672,348.02,13250
10673,348.02,18432
10674,348.0,1839
10675,347.99,10140
10676,347.99,15300
10677,347.98,13253
10678,347.97,4824
10679,347.96,9296
10680,347.96,11065
10681,347.96,11255
10682,347.93,11484
10683,347.92,9950
10684,347.92,13420
10685,347.91,2675
10686,347.9,628
10687,347.9,8444
10688,347.9,9601
10689,347.9,10999
10690,347.9,15040
10691,347.89,3471
10692,347.89,3778
10693,347.89,4136
10694,347.88,2992
10695,347.88,16525
10696,347.88,17713
10697,347.87,1052
10698,347.87,2426
10699,347.87,12205
10700,347.86,7078
10701,347.85,5262
10702,347.85,14862
10703,347.84,40
10704,347.84,2372
10705,347.83,2747
10706,347.83,5073
10707,347.83,7248
10708,347.83,10113
10709,347.83,10147
10710,347.83,17910
10711,347.82,177
10712,347.82,7803
10713,347.81,3955
10714,347.81,5810
10715,347.81,14461
10716,347.8,725
10717,347.8,12612
10718,347.79,13103
10719,347.79,16485
10720,347.78,716
10721,347.78,7247
10722,347.78,11658
10723,347.77,1901
10724,347.75,2942
10725,347.75,15422
10726,347.74,2439
10727,347.74,15910
10728,347.73,1934
10729,347.73,3481
10730,347.73,7975
10731,347.73,12343
10732,347.73,17407
10733,347.71,543
10734,347.71,15565
10735,347.69,8262
10736,347.69,11676
10737,347.68,5812
10738,347.66,334
10739,347.66,1815
10740,347.65,9473
10741,347.65,14400
10742,347.64,3803
10743,347.64,10585
10744,347.64,13285
10745,347.63,7799
10746,347.63,10948
10747,347.63,18423
10748,347.62,2877
10749,347.62,8875
10750,347.62,13446
10751,347.61,12681
10752,347.61,15229
10753,347.6,2856
10754,347.6,3677
10755,347.6,10908
10756,347.6,11066
10757,347.6,13457
10758,347.59,15070
10759,347.59,17509
10760,347.58,9856
10761,347.58,10873
10762,347.57,5609
10763,347.57,6371
10764,347.56,11715
10765,347.55,8226
10766,347.55,10892
10767,347.55,12599
10768,347.54,8724
10769,347.54,9354
10770,347.54,10868
10771,347.54,11824
10772,347.53,514
10773,347.53,18590
10774,347.51,18763
10775,347.5,16831
10776,347.49,8180
10777,347.49,9840
10778,347.48,4094
10779,347.48,11701
10780,347.48,14175
10781,347.47,11825
10782,347.47,17616
10783,347.46,8618
10784,347.45,8000
10785,347.45,9495
10786,347.45,13866
10787,347.45,18683
10788,347.44,2603
10789,347.44,3896
10790,347.44,4705
10791,347.44,13268
10792,347.44,13949
10793,347.44,15746
10794,347.44,16799
10795,347.43,3332
10796,347.43,4641
10797,347.42,4084
10798,347.42,15149
10799,347.4,7793
10800,347.4,12916
10801,347.39,8341
10802,347.38,7522
10803,347.38,7722
10804,347.38,7777
10805,347.38,11796
10806,347.37,9538
10807,347.37,10579
10808,347.37,12279
10809,347.36,15931
10810,347.35,2707
10811,347.35,5157
10812,347.35,9234
10813,347.35,16496
10814,347.34,309
10815,347.34,9858
10816,347.34,18035
10817,347.33,12643
10818,347.33,18313
10819,347.32,10833
10820,347.32,11487
10821,347.32,16841
10822,347.31,4832
10823,347.31,6147
10824,347.31,6645
10825,347.3,117
10826,347.3,2974
10827,347.3,6037
10828,347.29,15504
10829,347.29,18886
10830,347.28,16241
10831,347.28,18411
10832,347.27,3944
10833,347.27,6884
10834,347.27,16937
10835,347.26,2394
10836,347.25,10470
10837,347.25,15843
10838,347.24,6088
10839,347.23,4097
10840,347.23,6452
10841,347.23,12575
10842,347.22,4070
10843,347.22,8524
10844,347.22,10983
10845,347.22,18255
10846,347.21,12152
10847,347.2,398
10848,347.2,14285
10849,347.19,5320
10850,347.18,14445
10851,347.15,2172
10852,347.15,8565
10853,347.15,11373
10854,347.15,18079
10855,347.14,8132
10856,347.14,12665
10857,347.14,16043
10858,347.13,2119
10859,347.13,8467
10860,347.13,17204
10861,347.12,3672
10862,347.12,11228
10863,347.11,11678
10864,347.11,13698
10865,347.1,1477
10866,347.09,6236
10867,347.09,9331
10868,347.08,6449
10869,347.04,11435
10870,347.04,17099
10871,347.04,18407
10872,347.03,12229
10873,347.01,8687
10874,347.0,7332
10875,347.0,10553
10876,347.0,18208
10877,346.99,6806
10878,346.99,15142
10879,346.99,15346
10880,346.98,4217
10881,346.98,9866
10882,346.98,18148
10883,346.97,5211
10884,346.96,8432
10885,346.95,666
10886,346.95,2078
10887,346.95,7764
10888,346.94,12516
10889,346.93,17725
10890,346.9,286
10891,346.9,5373
10892,346.9,17922
10893,346.89,4691
10894,346.89,10303
10895,346.88,3250
10896,346.88,7393
10897,346.88,11961
10898,346.88,16326
10899,346.87,14415
10900,346.85,1272
10901,346.85,14303
10902,346.85,16486
10903,346.83,4472
10904,346.83,9598
10905,346.83,10600
10906,346.82,1809
10907,346.82,2712
10908,346.82,5804
10909,346.82,5864
10910,346.81,4678
10911,346.81,16622
10912,346.8,6157
10913,346.8,8369
10914,346.8,18044
10915,346.79,11728
10916,346.78,14630
10917,346.78,16864
10918,346.76,4209
10919,346.76,5264
10920,346.76,14216
10921,346.76,18820
10922,346.75,3289
10923,346.75,14436
10924,346.75,17851
10925,346.74,1298
10926,346.74,1948
10927,346.74,4143
10928,346.74,11383
10929,346.74,15145
10930,346.73,5108
10931,346.73,16589
10932,346.72,1258
10933,346.72,7062
10934,346.71,14396
10935,346.7,3270
10936,346.7,4637
10937,346.7,11849
10938,346.69,16090
10939,346.68,3760
10940,346.68,5065
10941,346.68,7269
10942,346.65,11565
10943,346.65,16371
10944,346.64,9118
10945,346.63,3357
10946,346.63,9056
10947,346.62,248
10948,346.62,1817
10949,346.62,15131
10950,346.61,411
10951,346.61,5639
10952,346.61,11152
10953,346.61,12675
10954,346.6,928
10955,346.6,9167
10956,346.6,9824
10957,346.59,4712
10958,346.59,7530
10959,346.59,17618
10960,346.58,4429
10961,346.58,11547
10962,346.58,14045
10963,346.57,8832
10964,346.57,15194
10965,346.54,387
10966,346.54,8935
10967,346.53,433
10968,346.53,5401
10969,346.53,17496
10970,346.53,18660
10971,346.51,9019
10972,346.5,498
10973,346.5,5035
10974,346.5,5263
10975,346.49,5225
10976,346.49,11045
10977,346.48,3354
10978,346.48,8890
10979,346.48,15483
10980,346.47,10104
10981,346.45,6877
10982,346.44,6647
10983,346.44,15917
10984,346.43,1436
10985,346.43,3053
10986,346.43,3992
10987,346.43,9644
10988,346.42,1351
10989,346.41,7608
10990,346.41,12582
10991,346.4,6069
10992,346.4,11006
10993,346.4,11251
10994,346.4,12317
10995,346.39,333
10996,346.39,17625
10997,346.39,18180
10998,346.38,2969
10999,346.37,2044
11000,346.37,12195
11001,346.36,3186
11002,346.36,15277
11003,346.36,17190
11004,346.35,13733
11005,346.34,2349
11006,346.34,3864
11007,346.34,7884
11008,346.34,9911
11009,346.33,4119
11010,346.33,15301
11011,346.32,5966
11012,346.32,12306
11013,346.3,7295
11014,346.29,5018
11015,346.29,11687
11016,346.28,14208
11017,346.28,17463
11018,346.28,17546
11019,346.27,11471
11020,346.27,13826
11021,346.25,5910
11022,346.25,18049
11023,346.24,18047
11024,346.22,1874
11025,346.22,15929
11026,346.21,7790
11027,346.2,14052
11028,346.19,5690
11029,346.19,9193
11030,346.19,18617
11031,346.18,368
11032,346.18,1975
11033,346.17,6572
11034,346.15,12822
11035,346.12,18565
11036,346.11,18277
11037,346.1,15487
11038,346.08,7245
11039,346.08,14302
11040,346.07,5752
11041,346.04,7260
11042,346.01,13610
11043,346.0,10681
11044,345.99,4232
11045,345.99,16035
11046,345.98,11021
11047,345.96,8984
11048,345.96,9182
11049,345.96,13349
11050,345.96,14877
11051,345.95,6356
11052,345.95,11163
11053,345.94,3726
11054,345.94,4186
11055,345.94,4594
11056,345.93,1767
11057,345.93,7837
11058,345.93,12726
11059,345.92,4416
11060,345.91,6172
11061,345.9,17521
11062,345.89,9602
11063,345.88,4365
11064,345.88,5757
11065,345.88,10347
11066,345.88,11858
11067,345.88,15133
11068,345.88,17557
11069,345.87,5501
11070,345.87,12173
11071,345.86,8397
11072,345.86,12217
11073,345.86,18835
11074,345.85,13383
11075,345.85,14702
11076,345.84,5485
11077,345.83,8799
11078,345.83,12710
11079,345.83,16720
11080,345.83,18389
11081,345.82,913
11082,345.82,6298
11083,345.8,2256
11084,345.8,3006
11085,345.8,13739
11086,345.79,3519
11087,345.78,7060
11088,345.78,10801
11089,345.77,1399
11090,345.77,6058
11091,345.76,851
11092,345.76,6913
11093,345.76,10599
11094,345.75,5818
11095,345.75,10602
11096,345.75,12479
11097,345.73,1413
11098,345.73,4024
11099,345.73,7424
11100,345.73,14510
11101,345.72,2710
11102,345.72,4212
11103,345.72,15863
11104,345.7,17016
11105,345.7,17358
11106,345.69,660
11107,345.69,6353
11108,345.69,15438
11109,345.68,721
11110,345.68,1133
11111,345.68,8583
11112,345.67,4183
11113,345.67,11690
11114,345.66,7976
11115,345.66,8917
11116,345.65,2411
11117,345.64,7236
11118,345.64,7506
11119,345.64,10776
11120,345.64,12514
11121,345.64,14647
11122,345.63,28
11123,345.62,7047
11124,345.62,15056
11125,345.61,6794
11126,345.6,13714
11127,345.59,1669
11128,345.59,3134
11129,345.59,17962
11130,345.58,636
11131,345.58,10199
11132,345.57,9
11133,345.57,5381
11134,345.57,5726
11135,345.56,1453
11136,345.56,15279
11137,345.56,17487
11138,345.55,3754
11139,345.55,7083
11140,345.52,10245
11141,345.51,5174
11142,345.5,2848
11143,345.5,17224
11144,345.5,17705
11145,345.49,2852
11146,345.49,12639
11147,345.49,16038
11148,345.48,582
11149,345.48,1339
11150,345.48,5541
11151,345.48,6221
11152,345.48,10667
11153,345.48,14860
11154,345.46,3641
11155,345.46,4844
11156,345.46,10975
11157,345.44,6628
11158,345.44,14518
11159,345.42,11667
11160,345.41,13819
11161,345.4,15866
11162,345.39,10915
11163,345.39,12072
11164,345.38,8243
11165,345.38,14833
11166,345.37,18498
11167,345.36,11289
11168,345.36,12734
11169,345.34,6815
11170,345.34,15477
11171,345.33,6477
11172,345.31,7329
11173,345.31,8222
11174,345.31,9111
11175,345.3,10808
11176,345.29,2079
11177,345.29,6693
11178,345.29,16409
11179,345.28,1134
11180,345.28,6292
11181,345.28,10139
11182,345.27,11780
11183,345.27,16868
11184,345.26,13017
11185,345.26,16297
11186,345.25,3011
11187,345.25,4649
11188,345.25,11915
11189,345.23,9588
11190,345.23,13336
11191,345.22,2518
11192,345.22,5152
11193,345.2,2391
11194,345.2,17699
11195,345.2,18756
11196,345.18,8677
11197,345.17,5081
11198,345.17,14256
11199,345.15,589
11200,345.15,4790
11201,345.15,10617
11202,345.15,14696
11203,345.14,491
11204,345.14,9350
11205,345.14,16653
11206,345.14,17439
11207,345.1,13601
11208,345.1,13956
11209,345.1,16805
11210,345.1,18867
11211,345.09,8073
11212,345.08,2355
11213,345.08,18097
11214,345.07,15067
11215,345.06,157
11216,345.05,3442
11217,345.05,13088
11218,345.05,14699
11219,345.05,15441
11220,345.05,17027
11221,345.04,4538
11222,345.03,6399
11223,345.02,3765
11224,345.02,4386
11225,345.02,18640
